player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Guilherme Neiva Silva,AVS Futebol,"MF,FW",24.0,931,0.19,0.29,1.93,0.77,3.107,1.165,1.262,2.136,2.039,0.0,,0,0.19,0.29,0.8699999999999999,1.93,0,2,3,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.66,70.11,46.15,15.63,32.35,51.85,43.75,44.19,44.1,0.8709677419354839,0.2903225806451612,1.7419354838709675,0.4838709677419354,0.0,1.161290322580645,4.064516129032258,1.3548387096774193,1.3548387096774193,5.516129032258064,0.0,0.2903225806451612,1.064516129032258,3.6774193548387095,0.0,0.0,0.0,0.0,0.0,0.0,24.0,930.0,Portugal,Defender,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,guilherme neiva silva,,,,,
Guillem Molina,AVS Futebol,DF,25.0,328,0.0,0.0,0.0,0.0,2.5,1.111,1.389,2.222,0.556,0.0,300000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.61,65.48,31.25,22.22,50.0,55.56,42.86,48.0,46.88,0.2623906705539359,0.0,5.247813411078718,0.0,0.2623906705539359,0.5247813411078718,2.361516034985423,0.7871720116618076,1.3119533527696794,3.1486880466472305,0.0,0.0,0.2623906705539359,3.673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,7.0,343.0,Spain,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/602156-1700856092.png?lm=1,guillem molina,2027-06-30,602156.0,2026-07-08T07:43:26,2025-07-16,
Gustavo Assuncao,AVS Futebol,MF,25.0,690,0.0,0.0,0.52,0.13,0.649,1.429,1.039,1.558,0.779,0.0,750000.0,0,0.0,0.0,0.0,0.52,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.64,83.17,55.26,20.0,50.0,47.06,36.36,46.77,45.21,0.2612481857764877,0.1306240928882438,1.8287373004354133,0.2612481857764877,0.3918722786647314,1.1756168359941943,3.788098693759071,0.5224963715529753,1.0449927431059507,3.788098693759071,0.0,0.1306240928882438,0.7837445573294629,6.661828737300435,0.0,0.0,0.0,0.0,0.0,0.0,10.0,689.0,Brazil,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/461629-1591609013.jpg?lm=1,gustavo assuncao,,,,,
Gustavo Mendonça,AVS Futebol,"MF,DF",22.0,1396,0.0,0.0,0.39,0.19,1.871,0.71,2.0,1.871,0.839,0.065,500000.0,0,0.0,0.0,0.0,0.39,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.73,75.57,62.3,25.0,50.0,65.12,55.0,49.22,50.6,0.9635974304068524,0.0642398286937901,3.0835117773019274,0.0,0.2569593147751606,0.7708779443254818,5.910064239828694,1.4132762312633833,1.7987152034261242,4.04710920770878,0.0,0.3854389721627409,0.449678800856531,6.038543897216274,0.0,4.0,0.0,0.0,0.0,0.0,21.0,1401.0,Portugal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/637788-1770901565.jpg?lm=1,gustavo mendonca,2028-06-30,637788.0,2026-07-08T07:43:26,2023-08-04,
Jaume Grau,AVS Futebol,MF,28.0,1322,0.0,0.0,0.48,0.07,0.544,0.816,1.429,2.449,0.884,0.0,700000.0,0,0.0,0.0,0.0,0.48,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.44,79.37,41.27,0.0,11.11,68.97,39.39,41.35,40.88,0.2036199095022624,0.0,1.832579185520362,0.1357466063348416,0.2036199095022624,0.9502262443438916,4.004524886877828,0.8823529411764707,1.3574660633484164,2.918552036199096,0.0678733031674208,0.2714932126696833,0.0678733031674208,4.886877828054299,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1326.0,Spain,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/340864-1448530794.jpg?lm=1,jaume grau,,,,,
Jordi Escobar,AVS Futebol,FW,23.0,153,0.0,0.0,1.76,0.59,0.588,0.588,0.588,2.941,2.353,0.0,300000.0,0,0.0,0.0,0.0,1.76,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.58,56.52,0.0,0.0,0.0,100.0,42.86,40.0,41.18,0.5325443786982249,0.0,0.0,0.5325443786982249,0.0,0.5325443786982249,1.0650887573964498,1.5976331360946745,0.5325443786982249,2.1301775147929,0.0,1.0650887573964498,0.0,2.662721893491124,0.0,0.0,0.0,0.0,0.0,0.0,5.0,169.0,Spain,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/568155-1588836688.jpg?lm=1,jordi escobar,,,,,
João Gonçalves,AVS Futebol,GK,24.0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0,0.0,0.0,0.0,0.0,0,0,0,57.5,0.0,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.68,67.65,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8333333333333335,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,6.0,540.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/685805-1716920593.jpeg?lm=1,joao goncalves,,,,,
Kobamelo Kodisang,AVS Futebol,MF,25.0,116,0.0,0.0,0.0,0.0,5.385,0.769,0.0,1.538,2.308,0.0,750000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.7,87.5,0.0,50.0,50.0,0.0,0.0,38.46,35.71,2.16,0.0,0.0,0.0,0.72,0.72,5.04,0.0,0.0,3.6,0.0,0.72,0.72,4.32,0.0,0.0,0.0,0.0,0.0,0.0,4.0,125.0,South Africa,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/390478-1726555767.jpg?lm=1,kobamelo kodisang,,,,,
Mateus Pivô,AVS Futebol,DF,27.0,1146,0.0,0.0,0.47,0.0,0.945,1.496,1.26,1.732,0.472,0.0,300000.0,0,0.0,0.0,0.0,0.47,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.62,76.57,28.57,16.67,50.0,53.57,68.0,45.35,50.45,0.1566579634464751,0.0,4.22976501305483,0.3133159268929503,0.4699738903394255,1.4099216710182767,3.3681462140992164,1.3315926892950392,1.1749347258485638,3.0548302872062663,0.0783289817232375,0.2349869451697127,0.3916449086161879,4.073107049608355,0.0,4.0,0.0,0.0,0.0,0.0,14.0,1149.0,Brazil,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/978615-1674927213.jpg?lm=1,mateus pivo,2027-06-30,978615.0,2026-07-08T07:43:26,2026-02-02,
Nenê,AVS Futebol,FW,42.0,368,0.49,0.24,5.38,2.45,0.488,0.976,0.976,3.415,1.22,0.488,50000.0,0,0.49,0.24,0.72,5.38,0,2,1,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.69,63.74,55.56,0.0,75.0,50.0,51.43,35.29,43.48,1.81360201511335,0.6801007556675063,0.0,0.6801007556675063,0.0,0.906801007556675,2.040302267002519,4.080604534005038,0.4534005037783375,2.720403022670025,0.0,0.4534005037783375,0.6801007556675063,4.760705289672544,0.0,0.0,0.0,0.0,0.0,0.0,21.0,397.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/45717-1537365392.jpg?lm=1,nene,2026-06-30,45717.0,2026-07-08T07:43:26,2023-07-01,
Paulo Vitor,AVS Futebol,DF,24.0,1419,0.0,0.0,0.19,0.06,0.38,0.823,1.266,1.266,0.127,0.127,500000.0,0,0.0,0.0,0.0,0.19,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.71,77.96,35.65,0.0,25.0,54.29,61.54,52.05,55.36,0.1880222841225626,0.0,6.079387186629527,0.0,0.8774373259052924,0.9401114206128134,2.0055710306406684,1.504178272980501,1.190807799442897,2.381615598885794,0.0,0.0626740947075208,0.0626740947075208,2.318941504178273,0.0,4.0,0.0,0.0,0.0,0.0,18.0,1436.0,Brazil,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/979625-1722317547.png?lm=1,paulo vitor,,,,,
Pedro Lima,AVS Futebol,MF,22.0,1888,0.14,0.1,2.29,0.57,1.429,0.571,1.714,1.476,1.381,0.19,3000000.0,0,0.14,0.1,0.3,2.29,0,3,2,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.73,67.26,36.36,24.14,34.09,69.23,57.89,47.72,49.36,1.4240506329113924,0.189873417721519,1.0917721518987342,0.9968354430379748,0.3322784810126582,0.5221518987341772,4.794303797468355,1.0443037974683544,1.7088607594936709,4.462025316455696,0.0474683544303797,0.379746835443038,0.7120253164556962,5.2215189873417724,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1896.0,Brazil,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/816135-1670964723.jpg?lm=1,pedro lima,,,,,
Pedro Trigueira,AVS Futebol,GK,37.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.6,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/91949-1537360799.png?lm=1,pedro trigueira,,,,,
Rafael Barbosa,AVS Futebol,MF,29.0,646,0.14,0.28,1.95,0.42,6.111,0.556,1.111,1.667,0.833,0.139,200000.0,0,0.14,0.28,0.8400000000000001,1.95,0,1,2,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.55,79.65,60.87,37.78,50.0,70.0,14.29,42.86,39.29,1.941448382126348,0.4160246533127889,0.5546995377503852,0.2773497688751926,0.1386748844375963,0.6933744221879815,3.189522342064715,0.1386748844375963,0.970724191063174,2.9121725731895225,0.0,0.2773497688751926,0.6933744221879815,9.568567026194144,0.0,0.0,0.0,0.0,0.0,0.0,13.0,649.0,Portugal,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/225151-1550237781.jpg?lm=1,rafael barbosa,,,,,
Rúben Semedo,AVS Futebol,DF,31.0,776,0.0,0.0,0.35,0.23,0.233,0.814,0.814,1.512,0.814,0.0,300000.0,0,0.0,0.0,0.0,0.35,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.04,81.7,40.0,50.0,100.0,62.5,48.84,45.71,47.44,0.5754475703324808,0.0,6.099744245524297,0.1150895140664961,0.1150895140664961,0.9207161125319694,3.6828644501278776,2.41687979539642,0.5754475703324808,1.8414322250639388,0.3452685421994885,0.0,0.1150895140664961,2.071611253196932,0.0,0.0,0.0,0.0,0.0,0.0,9.0,782.0,Portugal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/197602-1723145663.jpg?lm=1,ruben semedo,2026-06-30,197602.0,2026-07-08T07:43:26,2025-10-14,
Sidi Bane,AVS Futebol,DF,21.0,590,0.15,0.0,0.92,0.31,0.606,0.303,0.303,1.97,1.212,0.0,900000.0,0,0.15,0.0,0.0,0.92,0,1,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.46,83.12,57.69,25.0,75.0,33.33,64.71,56.67,59.57,0.3066439522998296,0.0,3.219761499148212,0.1533219761499148,0.4599659284497445,0.3066439522998296,2.606473594548552,1.686541737649063,0.3066439522998296,2.606473594548552,0.0,0.0,0.4599659284497445,3.5264054514480407,0.0,0.0,0.0,0.0,0.0,0.0,9.0,587.0,Senegal,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1000828-1683655201.png?lm=1,sidi bane,,,,,
Simão Bertelli,AVS Futebol,GK,32.0,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0,0.0,0.0,0.0,0.0,0,0,0,55.2,8.3,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.58,65.75,38.81,0.0,0.0,0.0,100.0,100.0,100.0,0.0838769804287045,0.0838769804287045,0.8387698042870456,0.0,0.0,0.0,9.645852749301024,0.1677539608574091,0.0,0.0838769804287045,0.2516309412861137,0.0,0.0,1.0065237651444547,2.684063373718546,0.0,0.587138863000932,0.587138863000932,0.3355079217148182,0.0,12.0,1073.0,Brazil,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/538253-1660730331.jpg?lm=1,simao bertelli,,,,,
Tiago Galletto,AVS Futebol,"MF,DF",23.0,574,0.0,0.0,0.31,0.0,0.156,0.469,2.188,1.406,2.188,0.312,,0,0.0,0.0,0.0,0.31,0,0,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.67,78.47,50.0,0.0,0.0,63.64,44.44,65.38,58.23,0.3141361256544502,0.0,2.8272251308900525,0.0,0.1570680628272251,0.6282722513089005,2.6701570680628275,1.8848167539267016,2.198952879581152,5.340314136125655,0.0,0.0,0.0,1.5706806282722514,0.0,0.0,0.0,0.0,0.0,0.0,16.0,573.0,,,,tiago galletto,,,,,
Tomané,AVS Futebol,FW,32.0,2011,0.18,0.04,1.48,0.45,0.762,0.269,0.314,1.39,2.691,0.448,150000.0,0,0.18,0.04,0.12,1.48,0,4,1,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.8,55.77,38.46,6.25,34.62,77.78,49.83,48.37,49.34,0.8448616600790515,0.133399209486166,1.689723320158103,0.4891304347826087,0.1778656126482213,0.3112648221343874,3.023715415019763,6.669960474308301,0.3112648221343874,3.290513833992095,0.0,0.8893280632411068,0.400197628458498,4.313241106719368,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2024.0,Portugal,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/139393-1633107752.png?lm=1,tomane,2026-06-30,139393.0,2026-07-08T07:43:26,2025-08-27,
Ángel Algobia,AVS Futebol,MF,26.0,1078,0.08,0.0,0.92,0.25,1.0,0.25,1.5,1.167,0.333,0.0,500000.0,0,0.08,0.0,0.0,0.92,0,1,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.64,76.0,50.0,9.09,83.33,54.84,56.25,55.56,55.68,0.6629834254143646,0.1657458563535911,1.8232044198895028,0.4143646408839779,0.4972375690607735,0.1657458563535911,4.392265193370166,0.7458563535911602,1.408839779005525,3.314917127071823,0.1657458563535911,0.4972375690607735,0.4143646408839779,4.972375690607735,0.0,1.0,0.0,0.0,0.0,0.0,21.0,1086.0,Spain,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/638589-1660238970.jpg?lm=1,angel algobia,2027-06-30,638589.0,2026-07-08T07:43:26,2025-07-14,
Óscar Perea,AVS Futebol,"MF,FW",19.0,1254,0.14,0.0,2.87,0.79,3.094,1.079,0.432,0.719,1.223,0.719,1500000.0,0,0.14,0.0,0.0,2.87,0,2,0,,,67,1.9705882352941173,0.0,27,0.7941176470588235,0.0,6.59,71.64,40.0,22.73,35.06,33.33,30.0,37.11,36.31,0.9300476947535772,0.0715421303656597,0.3577106518282988,1.2162162162162162,0.2146263910969793,1.0015898251192368,4.077901430842608,0.4292527821939587,0.3577106518282988,4.220985691573927,0.1430842607313195,0.5723370429252782,1.931637519872814,4.4356120826709065,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1258.0,Colombia,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1015624-1732575943.png?lm=1,oscar perea,,,,,
Amorim,Alverca,MF,20.0,1624,0.11,0.0,0.94,0.33,0.778,0.778,1.667,1.389,2.0,0.0,8000000.0,0,0.11,0.0,0.0,0.94,0,2,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.96,83.21,52.38,20.0,65.38,65.96,46.15,55.25,54.64,0.7730061349693251,0.2208588957055214,0.8834355828220859,0.2208588957055214,0.2208588957055214,0.7177914110429447,5.466257668711656,0.3312883435582822,1.7116564417177915,5.521472392638037,0.0,0.2760736196319018,0.9386503067484664,7.619631901840491,0.0,5.0,0.0,0.0,0.0,0.0,19.0,1630.0,Brazil,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/1082774-1766511456.jpg?lm=1,amorim,,,,,
André Gomes,Alverca,GK,20.0,2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0,0.0,0.0,0.0,0.0,0,0,0,63.1,24.0,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.84,55.62,29.85,0.0,0.0,0.0,87.5,75.0,83.33,0.0,0.0,0.88,0.0,0.0,0.0,7.16,0.28,0.0,0.12,0.12,0.0,0.0,0.72,2.84,6.0,0.72,0.36,0.4,0.0,25.0,2250.0,Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/670710-1679905817.jpg?lm=1,andre gomes,,,,,
Bastien Meupiyou,Alverca,DF,19.0,2612,0.0,0.0,0.21,0.07,0.172,1.069,0.966,1.034,0.483,0.034,7000000.0,0,0.0,0.0,0.0,0.21,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.51,85.13,43.05,20.0,57.5,59.57,60.34,51.53,53.85,0.0687285223367697,0.0,4.123711340206185,0.0343642611683848,0.4810996563573883,0.9965635738831614,4.0893470790378,1.2027491408934707,0.9621993127147764,2.88659793814433,0.0343642611683848,0.0343642611683848,0.7903780068728522,3.5395189003436425,0.0,5.0,0.0,0.0,0.0,0.0,30.0,2619.0,France,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/955253-1703065461.jpg?lm=1,bastien meupiyou,2028-06-30,955253.0,2026-07-08T07:42:37,2025-07-21,
Cedric Nuozzi,Alverca,"FW,MF",19.0,878,0.1,0.0,1.54,0.62,2.959,0.204,0.816,0.51,1.939,0.51,800000.0,0,0.1,0.0,0.0,1.54,0,1,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.62,79.61,46.15,13.79,34.15,72.73,36.84,43.43,42.37,0.8881578947368421,0.0986842105263157,0.5921052631578948,0.3947368421052631,0.1973684210526315,0.1973684210526315,3.256578947368421,0.6907894736842105,0.7894736842105263,4.243421052631579,0.0,0.1973684210526315,1.381578947368421,7.006578947368421,0.0,0.0,0.0,0.0,0.0,0.0,25.0,912.0,Belgium,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/859923-1714046764.png?lm=1,cedric nuozzi,2028-06-30,859923.0,2026-07-08T07:42:37,2025-07-02,
Chiquinho,Alverca,"FW,MF",25.0,1480,0.06,0.24,1.46,0.36,4.39,0.427,0.976,1.829,4.573,0.061,5000000.0,0,0.06,0.24,0.72,1.46,0,1,4,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,7.12,72.05,50.0,22.54,44.16,57.14,34.62,54.8,52.9,1.327077747989276,0.6032171581769437,0.0,0.4825737265415549,0.1809651474530831,0.4825737265415549,3.679624664879356,0.5428954423592492,0.9651474530831098,8.264075067024129,0.0603217158176943,0.7238605898123324,2.0509383378016084,5.549597855227882,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1492.0,Portugal,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/695454-1641552728.png?lm=1,chiquinho,2028-06-30,695454.0,2026-07-08T07:42:37,2025-07-09,
Davy Gui,Alverca,MF,19.0,614,0.15,0.15,2.35,0.44,1.765,1.176,2.5,2.794,1.765,0.0,600000.0,0,0.15,0.15,0.4499999999999999,2.35,0,1,1,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.71,85.97,57.89,0.0,70.0,68.0,38.46,55.7,53.26,0.7269789983844911,0.2907915993537964,1.308562197092084,0.7269789983844911,0.2907915993537964,1.1631663974151858,4.361873990306947,0.7269789983844911,2.47172859450727,6.3974151857835215,0.1453957996768982,0.2907915993537964,1.0177705977382876,7.996768982229402,0.0,0.0,0.0,0.0,0.0,0.0,28.0,619.0,Cote d'Ivoire,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/1321322-1770902019.jpg?lm=1,davy gui,2028-06-30,1321322.0,2026-07-08T07:42:37,2025-07-08,
Diogo Martins,Alverca,FW,28.0,8,0.0,0.0,11.25,11.25,10.0,0.0,0.0,0.0,0.0,0.0,150000.0,0,0.0,0.0,0.0,11.25,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.7,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Portugal,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/548332-1724073698.jpg?lm=1,diogo martins,,,,,
Diogo Spencer,Alverca,MF,21.0,233,0.0,0.0,0.39,0.0,2.308,1.538,0.385,1.154,0.385,0.385,900000.0,0,0.0,0.0,0.0,0.39,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.65,69.26,30.77,28.95,73.91,52.38,45.45,54.78,53.97,1.0714285714285714,0.0714285714285714,2.142857142857143,0.2142857142857142,0.2142857142857142,1.0,4.285714285714286,0.3571428571428571,0.7857142857142857,4.5,0.0,0.3571428571428571,2.4285714285714284,8.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1260.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/858252-1680003588.jpg?lm=1,diogo spencer,2026-01-30,858252.0,2026-07-08T07:42:37,2026-01-30,
Fabrício Garcia,Alverca,FW,24.0,76,1.18,0.0,3.55,1.18,7.5,0.0,0.0,1.25,5.0,0.0,400000.0,0,1.18,0.0,0.0,3.55,0,1,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.74,71.43,33.33,14.29,50.0,100.0,50.0,53.57,52.78,0.9747292418772564,0.0,1.2996389891696751,0.3249097472924188,0.3249097472924188,0.0,4.873646209386282,1.2996389891696751,0.9747292418772564,4.873646209386282,0.0,0.3249097472924188,1.624548736462094,6.8231046931407935,0.0,0.0,0.0,0.0,0.0,0.0,13.0,277.0,Cape Verde,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/1070645-1724848419.jpg?lm=1,fabricio garcia,,,,,
Felipe Lima,Alverca,FW,19.0,52,0.0,0.0,1.73,0.0,0.0,0.0,1.667,8.333,1.667,0.0,200000.0,0,0.0,0.0,0.0,1.73,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.42,55.56,0.0,0.0,33.33,100.0,16.67,27.27,23.53,0.0,0.0,1.4754098360655736,0.0,0.0,0.0,4.426229508196721,1.4754098360655736,1.4754098360655736,4.426229508196721,0.0,1.4754098360655736,1.4754098360655736,2.950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,Brazil,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/923299-1629396774.png?lm=1,felipe lima,2028-06-30,923299.0,2026-07-08T07:42:37,2028-06-30,NEW
Figueiredo,Alverca,"FW,MF",23.0,1871,0.29,0.1,2.02,0.91,2.5,0.481,0.769,1.346,2.5,0.192,4000000.0,0,0.29,0.1,0.3,2.02,0,6,2,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,7.01,74.41,54.55,28.3,48.57,65.38,46.43,48.07,47.75,1.3361611876988335,0.2863202545068929,1.002120890774125,0.4772004241781548,0.0954400848356309,0.5726405090137858,3.531283138918346,1.2407211028632026,0.8112407211028632,5.344644750795334,0.0,0.4772004241781548,1.6224814422057263,6.919406150583245,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1886.0,Brazil,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/703324-1706564805.jpg?lm=1,figueiredo,2028-06-30,703324.0,2026-07-08T07:42:37,2025-09-01,
Francisco Chissumba,Alverca,MF,20.0,1510,0.0,0.0,0.42,0.06,1.726,0.952,1.429,1.548,1.19,0.119,5000000.0,0,0.0,0.0,0.0,0.42,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.71,83.66,44.9,16.67,41.86,62.86,46.67,49.66,49.15,0.3545633617859488,0.0590938936309914,2.718319107025608,0.1181877872619829,0.2363755745239658,1.0636900853578464,5.495732107682207,0.8273145108338805,1.3000656598818123,4.313854235062378,0.0590938936309914,0.0590938936309914,1.0636900853578464,7.741300065659883,0.0,5.0,0.0,0.0,0.0,0.0,19.0,1523.0,Portugal,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/898721-1732826797.jpg?lm=1,francisco chissumba,,,,,
Gian Cabezas,Alverca,MF,22.0,39,0.0,0.0,2.31,0.0,0.0,0.0,5.0,10.0,0.0,0.0,300000.0,0,0.0,0.0,0.0,2.31,0,0,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,6.53,94.44,100.0,0.0,0.0,100.0,50.0,33.33,37.5,0.0,0.0,1.6981132075471697,0.0,0.0,0.0,11.88679245283019,1.6981132075471697,3.39622641509434,3.39622641509434,0.0,1.6981132075471697,0.0,6.792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,Colombia,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/873528-1690513055.jpg?lm=1,gian cabezas,,,,,
Gonçalo Esteves,Alverca,MF,21.0,163,0.55,0.0,1.1,0.55,2.778,1.667,1.111,0.0,1.667,0.0,500000.0,0,0.55,0.0,0.0,1.1,0,1,0,,,52,1.5294117647058822,0.3061224489795919,35,1.0294117647058822,0.1290322580645161,7.08,78.18,42.86,40.0,33.33,66.67,100.0,50.0,52.94,0.5202312138728323,0.0,4.682080924855491,0.0,0.0,1.0404624277456649,4.161849710982659,0.5202312138728323,1.0404624277456649,4.161849710982659,0.0,0.0,1.0404624277456649,4.161849710982659,0.0,0.0,0.0,0.0,0.0,0.0,5.0,173.0,Portugal,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/726721-1738846342.jpg?lm=1,goncalo esteves,,,,,
