norm_key,name,team,n_points,gw,gh,grid
kristoffer peterson,Kristoffer Peterson,Fortuna Sittard,870,12,8,0 0 4 0 4 0 4 2 2 4 6 4 0 0 0 0 0 2 0 6 2 4 0 0 0 2 2 0 4 2 2 0 2 2 8 8 2 10 0 0 6 4 4 6 12 8 10 2 2 14 6 12 8 2 4 14 16 10 25 6 8 10 25 27 22 10 16 14 29 51 65 39 16 6 16 43 31 33 39 35 43 57 53 63 8 18 31 47 65 55 78 90 100 82 86 39
philip brittijn,Philip Brittijn,Fortuna Sittard,1342,12,8,19 38 49 78 62 41 68 78 38 19 11 3 16 43 49 68 89 59 70 65 46 5 0 3 19 22 57 100 73 70 81 57 43 14 5 3 35 32 35 59 62 49 76 54 35 8 16 22 38 41 27 65 59 41 68 54 30 22 8 11 46 30 57 78 70 54 73 57 32 0 11 0 24 22 22 43 62 43 73 38 30 5 5 0 19 35 38 16 22 24 32 30 16 8 5 0
moussa gbemou,Moussa Gbemou,Fortuna Sittard,36,12,8,0 0 0 0 0 0 0 0 33 0 33 0 0 33 33 33 0 0 0 0 0 0 0 0 0 33 0 67 33 33 33 67 0 0 0 0 67 0 0 100 33 67 0 0 0 0 0 0 0 0 33 0 67 67 33 67 67 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 67 0 0 33 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
justin hubner,Justin Hubner,Fortuna Sittard,1025,12,8,0 0 0 4 0 0 0 0 2 2 0 0 6 4 2 0 0 2 4 2 0 0 0 2 19 2 6 11 11 4 9 2 2 2 0 2 32 15 23 34 21 23 9 0 2 0 9 11 32 43 45 62 47 26 21 17 9 2 13 13 72 49 45 100 70 68 53 21 13 6 0 4 34 34 66 94 89 53 74 51 43 19 15 2 21 49 43 57 81 57 64 64 34 23 2 0
ivo pinto,Ivo Pinto,Fortuna Sittard,1065,12,8,39 54 69 93 94 75 97 100 94 82 55 31 40 31 33 51 24 24 34 21 21 25 34 16 46 36 10 24 24 15 19 19 9 9 4 15 28 10 1 7 7 0 1 4 13 0 0 1 7 7 1 3 0 1 3 3 1 1 0 0 1 0 0 4 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
syb van ottele,Syb Van Ottele,Fortuna Sittard,657,12,8,10 20 22 34 24 24 37 17 12 7 5 0 17 17 37 54 41 29 46 44 7 2 0 0 15 34 49 88 100 63 63 39 41 7 0 2 22 54 41 46 49 27 22 20 10 10 2 2 27 24 2 46 24 24 15 10 10 2 5 2 0 7 0 20 7 7 2 10 2 2 0 0 0 0 5 2 5 5 5 0 2 0 0 0 0 2 2 0 0 2 2 2 0 0 0 0
ivan marquez,Iván Márquez,Fortuna Sittard,1279,12,8,0 5 18 12 6 6 5 1 0 0 0 0 8 12 10 26 18 12 12 6 3 0 0 0 23 22 33 56 44 32 27 6 5 3 1 1 31 53 36 72 63 35 19 6 3 0 5 9 60 65 38 100 76 47 23 1 3 1 12 5 26 15 31 77 58 31 24 9 1 0 1 1 10 15 18 40 24 10 19 5 0 0 0 3 6 0 12 8 6 9 3 1 0 0 0 0
jasper dahlhaus,Jasper Dahlhaus,Fortuna Sittard,1216,12,8,3 3 3 2 0 0 2 0 0 0 0 0 7 2 0 0 0 0 0 2 0 0 0 0 7 0 2 0 0 0 0 3 3 0 3 2 3 0 10 5 3 3 5 0 0 3 0 0 34 31 11 16 16 15 21 8 8 5 3 2 33 39 23 41 48 41 36 26 26 15 13 13 43 43 38 93 77 69 61 51 44 30 25 16 38 49 64 95 87 70 89 100 80 54 46 31
mattijs branderhorst,Mattijs Branderhorst,Fortuna Sittard,649,12,8,2 2 2 0 1 0 0 0 0 0 0 0 3 6 8 5 0 0 0 0 0 0 0 0 39 49 16 11 10 0 0 0 0 0 0 0 100 82 28 33 0 0 0 0 0 0 0 0 95 88 25 22 1 0 0 0 0 0 0 0 30 30 19 7 0 0 0 0 0 0 0 0 8 3 2 2 0 0 0 0 0 0 0 0 1 3 3 0 0 0 0 0 0 0 0 0
luuk koopmans,Luuk Koopmans,Fortuna Sittard,370,12,8,0 0 2 0 0 0 0 0 0 0 0 0 0 7 2 2 2 2 0 0 0 0 0 0 29 42 19 19 3 2 0 0 0 0 0 0 100 81 37 8 0 2 0 0 0 0 0 0 88 76 15 10 0 0 0 0 0 0 0 0 19 10 7 7 2 0 0 0 0 0 0 0 5 14 5 5 0 0 0 0 0 0 0 0 3 2 0 2 0 0 0 0 0 0 0 0
victor edvardsen,Victor Edvardsen,Go Ahead Eagles,832,12,8,5 16 21 37 47 42 53 74 100 100 74 47 0 5 16 37 53 47 63 58 100 79 63 63 0 21 21 53 58 58 95 68 95 84 89 53 16 16 21 63 42 74 74 58 74 53 74 37 5 32 26 47 47 53 53 26 84 95 53 32 32 11 16 32 26 26 21 32 79 58 58 84 0 16 11 16 32 26 32 26 79 89 63 63 5 11 0 21 32 26 26 47 68 79 63 26
richonell margaret,Richonell Margaret,Go Ahead Eagles,630,12,8,0 12 23 38 50 19 58 77 73 50 58 35 4 0 8 15 19 15 15 58 46 35 46 27 0 4 4 23 23 12 15 31 42 31 23 54 0 15 0 4 8 4 12 12 12 15 8 8 4 8 0 15 4 19 4 23 4 27 19 19 0 8 23 15 12 8 12 19 38 65 50 15 4 15 19 31 38 35 19 38 54 38 46 31 0 12 23 46 81 27 35 100 62 65 42 12
stefan ingi sigurdarson,Stefán Ingi Sigurðarson,Go Ahead Eagles,309,12,8,0 0 0 0 21 0 7 21 7 0 0 14 0 0 0 0 29 21 14 50 29 21 21 7 14 21 14 0 36 43 57 50 29 14 36 7 36 29 0 43 36 14 29 29 29 21 43 100 43 7 14 14 21 36 43 79 57 43 71 14 14 7 7 29 43 50 43 93 50 29 36 14 0 7 0 7 21 7 14 79 50 21 43 7 0 7 0 29 14 7 14 7 0 0 7 14
oskar siira sivertsen,Oskar Siira Sivertsen,Go Ahead Eagles,220,12,8,0 13 20 60 47 67 80 100 80 53 93 20 0 7 7 7 20 7 33 20 40 53 47 27 7 0 20 27 53 20 20 27 13 20 33 13 0 20 27 0 13 0 7 7 0 0 7 7 7 33 13 7 0 7 0 0 7 0 0 0 7 13 7 0 0 0 0 0 7 7 0 0 0 0 7 0 7 0 0 13 0 13 7 13 20 0 0 0 0 7 7 7 0 0 13 0
thibo baeten,Thibo Baeten,Go Ahead Eagles,496,12,8,9 18 14 23 45 36 59 73 86 100 45 27 5 14 36 18 14 9 36 18 55 59 27 23 5 14 5 9 14 9 18 23 50 27 14 14 5 14 5 5 0 14 0 18 9 9 18 18 5 14 5 18 9 14 0 0 5 9 18 14 14 0 5 18 14 9 18 9 18 5 23 32 0 0 23 18 9 23 36 18 18 36 95 64 14 14 18 27 36 50 41 82 50 73 50 23
ofosu boakye,Ofosu Boakye,Go Ahead Eagles,7,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 100 50 0 0 100 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
mathis suray,Mathis Suray,Go Ahead Eagles,1136,12,8,0 2 5 15 10 7 20 12 10 7 7 10 2 2 2 17 17 15 22 24 29 22 0 10 12 12 22 27 17 5 20 29 37 32 29 15 2 7 15 22 27 29 17 32 39 20 27 34 10 27 29 32 17 32 46 34 59 27 32 32 10 17 37 54 41 34 54 68 76 63 34 7 7 7 20 71 63 39 63 93 90 61 56 17 5 10 17 46 61 32 66 100 66 54 41 20
melle meulensteen,Melle Meulensteen,Go Ahead Eagles,1975,12,8,6 18 24 25 32 28 24 32 31 15 12 10 16 26 32 41 63 50 54 49 31 12 4 7 37 56 54 84 100 72 87 81 44 19 3 6 38 56 26 85 65 72 53 41 53 16 10 21 29 35 31 71 49 57 51 40 37 13 13 13 13 6 28 49 46 46 57 35 32 12 9 4 7 10 10 28 26 25 28 26 21 4 3 0 1 4 9 13 6 12 18 18 15 13 4 3
yassir rahmouni,Yassir Rahmouni,Go Ahead Eagles,488,12,8,0 5 9 5 18 5 27 14 0 0 0 0 14 0 14 9 14 23 27 41 27 5 0 0 5 14 23 64 68 32 36 50 50 14 0 0 14 27 5 50 50 36 86 41 45 14 0 0 9 50 41 64 77 41 45 50 36 5 0 0 23 9 23 55 45 41 68 100 32 14 0 0 5 14 23 32 36 18 32 77 36 14 5 0 0 5 0 23 18 5 23 18 14 14 5 0
evert linthorst,Evert Linthorst,Go Ahead Eagles,946,12,8,3 8 8 19 22 3 16 30 8 11 5 0 5 14 11 24 30 14 16 41 43 11 3 3 16 30 14 51 41 59 49 57 43 22 5 0 22 57 30 65 43 54 51 46 49 5 5 0 35 35 51 73 41 62 57 65 49 16 8 0 14 22 41 38 68 54 100 68 46 14 0 0 11 3 14 32 51 35 43 76 35 3 0 0 0 0 11 11 14 24 22 14 27 14 5 0
calvin twigt,Calvin Twigt,Go Ahead Eagles,388,12,8,11 5 11 0 11 11 47 42 42 37 5 16 16 11 21 42 21 42 63 74 26 0 0 0 5 11 42 89 63 84 68 58 21 5 0 5 0 37 37 100 89 42 26 47 32 0 0 0 5 37 37 74 42 32 37 5 32 16 0 0 0 16 5 16 16 21 26 16 5 5 16 0 0 0 5 16 11 26 32 11 5 11 0 11 0 0 0 0 0 5 21 11 0 0 0 5
soren tengstedt,Søren Tengstedt,Go Ahead Eagles,342,12,8,0 0 38 50 81 75 75 100 81 69 12 19 12 19 44 50 62 56 56 38 75 50 12 44 19 19 12 38 44 19 44 25 62 88 69 25 6 6 0 19 25 6 19 12 44 38 19 6 0 19 0 6 12 19 6 19 12 19 31 6 0 0 0 12 0 0 6 12 19 6 6 38 0 0 0 6 0 0 6 19 12 12 12 0 0 0 0 0 0 0 0 6 12 6 6 6
robbin weijenberg,Robbin Weijenberg,Go Ahead Eagles,37,12,8,0 0 0 0 0 33 0 33 67 0 0 0 0 0 0 0 0 0 33 0 0 33 0 0 0 0 0 0 0 0 33 0 33 0 0 0 33 0 0 0 0 0 33 33 0 0 0 0 0 0 0 0 0 0 0 0 33 0 33 0 0 0 0 0 0 0 0 33 100 0 33 0 0 33 0 0 33 0 0 67 0 0 0 33 0 33 0 100 0 67 33 67 67 0 100 0
dean james,Dean James,Go Ahead Eagles,900,12,8,0 2 2 0 0 0 0 8 8 6 8 4 4 4 0 0 0 0 2 2 4 4 2 0 6 6 0 2 6 0 0 0 0 0 0 4 6 4 2 4 2 4 6 0 0 0 2 4 31 31 12 6 6 6 8 12 12 2 4 8 31 25 22 39 22 16 24 27 20 6 12 16 22 37 57 43 47 31 47 55 45 47 18 25 20 63 59 71 78 51 88 71 86 100 69 24
alfons sampsted,Alfons Sampsted,Go Ahead Eagles,565,12,8,31 56 85 100 72 49 51 74 56 44 41 13 44 31 46 59 56 21 23 26 5 5 8 8 36 36 31 44 21 23 15 8 10 3 0 3 26 26 5 18 5 3 0 3 13 8 3 0 5 8 5 3 0 5 3 3 3 3 0 0 3 13 5 3 3 0 0 3 0 0 0 5 0 0 0 3 0 0 0 0 0 0 0 3 0 3 5 3 13 5 0 3 3 3 0 0
joris kramer,Joris Kramer,Go Ahead Eagles,1994,12,8,1 0 0 4 3 0 3 1 0 1 3 0 0 4 3 7 13 4 5 4 4 3 1 0 11 8 20 24 11 22 9 7 5 3 1 5 49 25 21 45 39 41 25 17 4 0 5 12 92 67 59 91 67 66 34 33 20 4 7 18 37 59 66 100 93 76 72 66 28 5 13 12 33 53 70 89 80 70 78 66 47 11 11 8 17 42 45 54 39 30 42 33 32 13 5 0
eus waayers,Eus Waayers,Go Ahead Eagles,46,12,8,0 67 67 33 100 100 100 67 100 33 0 0 0 0 33 0 33 33 0 33 33 67 0 0 33 33 33 0 0 0 0 33 0 0 0 33 0 0 0 0 0 0 0 0 0 33 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 0 0 0 0 33 33 0 0 0 67 0 0 0 0 0 0 33 0 0 0 0 33 33 0 0 0 33 33 33 0
julius dirksen,Julius Dirksen,Go Ahead Eagles,769,12,8,14 26 31 57 26 3 11 9 9 0 3 3 31 54 40 60 29 26 9 14 3 6 0 0 43 34 83 100 97 57 46 23 9 0 3 3 91 66 54 91 46 57 43 6 9 0 6 3 51 40 43 91 40 40 26 6 6 9 0 3 11 31 20 20 31 23 14 20 6 0 0 0 17 14 14 20 23 14 17 9 6 3 0 0 3 6 6 14 9 14 14 6 11 11 3 0
giovanni van zwam,Giovanni van Zwam,Go Ahead Eagles,482,12,8,29 52 48 86 52 29 38 14 24 10 29 5 33 86 71 71 90 76 76 24 10 0 0 0 33 67 100 81 81 71 57 33 14 5 5 10 71 52 24 81 67 52 43 14 0 5 14 14 33 33 29 38 19 33 33 0 0 0 5 10 5 14 5 14 24 5 0 0 0 5 10 0 0 0 5 0 10 0 0 0 0 0 0 0 0 0 0 10 5 0 5 0 0 0 0 0
jerolldino bergraaf,Jerolldino Bergraaf,Excelsior,449,12,8,0 8 12 16 12 20 24 48 20 24 12 8 0 0 0 24 32 20 44 68 16 20 4 8 0 4 0 20 48 28 60 100 80 40 8 12 4 4 4 4 12 24 8 40 36 12 32 20 16 4 4 12 12 36 12 28 36 20 52 4 12 0 0 12 32 36 28 36 20 44 24 8 0 0 4 4 20 20 8 36 16 16 8 12 0 4 0 12 8 28 12 20 12 12 12 4
nesto groen,Nesto Groen,Excelsior,12,12,8,0 0 0 33 0 0 0 0 0 0 0 67 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 33 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
gyan de regt,Gyan de Regt,Excelsior,1204,12,8,2 0 0 0 16 13 4 20 20 24 11 9 2 0 0 0 9 2 4 16 18 9 18 11 0 2 2 2 4 2 13 22 27 20 13 7 2 11 7 0 24 2 11 29 29 18 7 9 7 16 2 13 18 33 11 27 47 27 38 4 13 24 7 49 47 24 31 58 73 49 67 24 13 22 24 64 71 56 58 67 98 84 82 53 16 29 33 89 89 73 91 96 100 78 69 38
irakli yegoian,Irakli Yegoian,Excelsior,1641,12,8,13 17 11 38 60 47 60 60 47 32 17 15 13 17 17 32 53 49 89 85 60 40 23 19 6 15 38 64 64 72 100 81 60 34 23 15 11 26 15 49 49 60 55 51 40 40 28 15 19 23 21 81 53 40 55 51 64 30 19 4 6 17 23 60 47 55 40 55 60 34 17 21 9 17 23 51 45 45 34 77 72 26 19 4 2 9 11 45 28 13 26 49 28 21 17 2
derensili sanches fernandes,Derensili Sanches Fernandes,Excelsior,1351,12,8,17 17 33 57 75 78 88 100 93 75 47 33 10 7 17 57 40 50 58 85 97 60 57 45 3 15 15 38 32 32 57 67 58 65 40 37 3 7 7 23 18 15 13 20 37 33 23 12 0 8 7 7 10 12 8 7 12 15 10 7 0 5 0 2 5 5 13 13 5 8 7 5 2 3 7 5 5 7 0 12 12 8 7 2 0 3 2 2 8 2 5 3 18 0 5 0
noah naujoks,Noah Naujoks,Excelsior,1217,12,8,0 10 6 19 35 19 44 37 37 35 6 10 2 8 13 35 37 37 52 73 62 37 21 12 0 10 15 40 31 44 63 100 75 33 29 23 12 17 23 23 19 31 35 44 42 29 38 19 12 13 19 33 31 27 37 40 23 15 35 19 2 0 15 17 52 27 29 40 37 17 21 13 4 0 8 27 21 37 31 33 38 13 2 4 0 2 0 13 13 4 15 25 13 15 6 2
lennard hartjes,Lennard Hartjes,Excelsior,965,12,8,0 5 14 11 11 11 0 14 3 3 3 0 5 3 11 35 19 27 19 22 11 5 5 3 14 19 24 59 59 41 62 59 14 11 3 0 32 24 35 100 73 62 41 30 22 5 5 3 14 38 27 100 100 84 81 38 43 16 22 5 8 14 19 73 84 51 76 70 30 8 16 3 14 14 11 54 32 41 51 65 41 24 0 5 8 14 22 27 8 11 32 27 24 30 0 0
mathijs tielemans,Mathijs Tielemans,Excelsior,101,12,8,0 0 0 0 0 12 0 50 0 0 0 12 0 0 0 12 12 25 38 38 25 38 0 0 12 38 0 12 38 100 88 12 38 0 0 0 0 38 12 25 38 75 25 0 0 12 0 0 0 38 12 12 38 0 25 0 38 0 0 0 12 12 0 0 12 12 12 25 62 0 0 0 0 0 0 12 12 0 12 12 25 12 0 0 0 0 0 12 0 0 0 12 0 12 0 0
adam carlen,Adam Carlén,Excelsior,719,12,8,7 24 21 21 17 31 10 7 10 7 0 0 3 17 14 38 38 17 31 38 21 3 0 3 14 24 34 97 100 69 45 66 45 3 10 0 24 41 17 69 48 62 52 45 24 14 31 7 28 38 28 83 69 28 59 34 28 3 7 3 34 21 31 55 76 24 59 66 24 7 0 3 21 17 17 48 34 17 14 38 31 10 3 0 3 10 3 3 10 7 14 21 21 3 3 0
noa el hamdaoui,Noa el Hamdaoui,Excelsior,8,12,8,0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 50 0 50 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
casper widell,Casper Widell,Excelsior,1737,12,8,13 27 28 40 40 18 20 10 8 0 1 1 19 32 61 87 62 50 47 8 7 1 0 3 27 41 71 100 99 74 72 23 6 1 14 4 36 49 28 76 42 48 36 8 2 2 19 16 34 30 23 59 37 38 16 1 0 3 11 4 7 17 17 31 24 16 11 3 1 3 2 0 11 4 3 13 6 7 1 0 0 0 0 2 3 1 4 2 1 0 1 2 1 1 0 0
nolan martens,Nolan Martens,Excelsior,330,12,8,10 38 52 76 86 33 71 100 67 24 38 14 10 19 29 10 33 14 10 33 5 5 10 0 0 14 14 14 29 5 10 10 19 0 0 10 10 10 0 10 0 5 0 5 10 0 5 0 38 33 0 5 5 0 0 5 10 0 0 0 14 0 14 19 10 0 0 5 0 5 0 0 24 19 29 29 33 5 19 10 5 0 5 0 38 24 14 38 52 24 14 24 14 19 5 5
stan henderikx,Stan Henderikx,Excelsior,391,12,8,0 0 0 4 4 4 0 0 0 0 0 0 0 0 0 4 7 4 0 0 0 0 0 0 7 4 0 26 19 15 7 0 0 0 0 0 11 0 4 11 11 7 7 4 4 0 7 0 44 44 19 19 26 15 26 4 4 4 4 0 15 15 33 100 67 48 63 11 7 4 0 0 22 37 67 81 70 56 52 48 4 4 0 0 22 22 26 41 26 30 33 22 15 22 7 0
rick meissen,Rick Meissen,Excelsior,1523,12,8,4 6 21 39 47 30 41 26 20 6 3 1 7 7 14 26 26 11 24 14 4 1 0 3 21 13 13 36 37 21 29 20 7 3 3 3 30 16 23 36 14 20 23 13 6 1 7 4 31 56 39 71 37 30 39 13 3 3 14 4 29 31 56 100 94 71 66 31 10 0 1 6 11 34 56 79 63 59 61 16 10 0 0 0 13 26 20 31 23 16 21 11 6 1 1 0
simon janssen,Simon Janssen,Excelsior,317,12,8,0 17 17 50 11 17 11 28 33 22 22 11 17 6 11 6 17 0 17 11 0 0 6 17 11 6 0 6 0 0 0 6 6 17 11 6 0 11 17 0 0 0 11 0 6 0 0 6 11 17 0 6 11 0 0 11 0 6 0 11 11 39 28 11 17 6 11 17 0 6 6 28 11 39 17 78 17 17 39 17 44 11 56 28 11 28 72 100 83 78 72 78 44 39 28 44
giuliano cairo,Giuliano Cairo,Excelsior,12,12,8,0 0 0 0 100 0 0 0 0 0 33 33 0 0 0 33 0 67 100 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
stijn van gassel,Stijn van Gassel,Excelsior,880,12,8,1 0 1 1 0 0 0 0 0 0 0 0 6 10 9 3 0 0 0 0 0 0 0 1 39 57 27 15 1 1 0 0 0 0 0 0 92 93 73 55 5 2 0 0 0 0 0 0 100 94 81 51 9 1 0 0 0 0 0 0 47 50 31 12 2 0 0 0 0 0 0 1 8 8 8 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
calvin raatsie,Calvin Raatsie,Excelsior,141,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 12 17 8 0 0 0 0 0 0 0 88 42 46 100 17 12 0 0 0 0 0 0 25 42 29 71 8 0 0 0 0 0 0 0 0 17 4 4 12 0 0 0 0 0 0 4 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
tijmen holla,Tijmen Holla,Excelsior,60,12,8,0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 36 73 27 0 0 0 0 0 0 0 0 0 100 73 27 9 0 0 0 0 0 0 0 0 64 36 18 0 0 0 0 0 0 0 0 0 0 18 27 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0
kay tejan,Kay Tejan,SC Telstar,459,12,8,0 18 6 12 29 24 24 18 41 65 24 24 6 6 18 35 41 35 12 35 76 65 18 24 0 12 0 6 29 6 100 100 59 59 53 18 29 18 6 24 24 12 29 59 76 59 59 35 12 18 0 24 24 29 35 59 100 65 47 29 0 0 0 0 12 12 18 53 76 47 18 35 0 0 6 12 18 24 24 41 41 24 29 24 12 0 12 18 6 18 35 12 41 41 29 0
soufiane hetli,Soufiane Hetli,SC Telstar,859,12,8,4 17 25 29 21 46 33 38 50 62 38 21 17 17 17 67 54 33 38 50 54 50 25 12 8 54 21 75 54 38 54 71 75 42 50 17 4 4 12 42 42 71 29 25 54 42 42 17 4 12 25 42 12 25 21 33 100 83 58 8 4 8 29 46 33 21 42 58 67 75 58 25 12 12 21 46 67 54 38 50 71 79 21 25 4 8 25 29 58 42 42 88 42 42 50 4
patrick brouwer,Patrick Brouwer,SC Telstar,1113,12,8,0 11 29 43 34 26 23 29 37 31 23 20 0 11 14 23 26 17 17 40 34 23 23 37 6 14 17 26 20 29 37 29 31 31 23 29 6 17 20 11 9 29 31 43 34 34 23 26 0 14 26 31 37 23 37 40 57 40 49 23 9 23 29 46 46 31 54 40 69 63 54 40 6 3 23 69 54 51 57 91 100 77 46 40 6 31 29 37 77 40 66 74 71 74 23 9
jelani seedorf,Jelani Seedorf,SC Telstar,107,12,8,0 17 0 33 17 0 17 17 0 17 33 0 0 0 0 50 33 33 0 33 0 0 0 0 0 0 0 83 0 33 0 83 33 0 33 17 0 17 17 0 17 17 17 83 0 33 50 0 0 33 17 50 17 17 50 33 67 33 67 83 0 0 0 33 17 33 50 50 17 0 17 17 0 0 0 0 0 0 0 17 100 17 33 0 0 0 17 0 0 0 17 17 17 0 17 0
tyrese noslin,Tyrese Noslin,SC Telstar,1292,12,8,40 57 67 88 88 81 82 90 100 84 73 30 40 46 39 48 31 28 36 37 31 43 39 42 45 36 27 33 16 13 18 27 24 31 28 21 27 30 1 19 4 4 10 16 15 12 27 12 4 4 3 1 0 1 0 1 9 0 9 3 1 1 0 3 4 0 4 0 4 1 0 3 1 0 1 1 0 1 0 1 0 0 1 0 3 1 0 0 1 1 1 6 0 4 0 0
tyrone owusu,Tyrone Owusu,SC Telstar,992,12,8,0 0 29 21 21 18 36 25 29 29 21 14 4 29 7 39 46 25 39 54 68 11 11 18 29 25 21 54 50 64 71 86 68 39 18 11 7 29 32 75 50 43 57 82 82 32 21 0 11 18 36 82 39 68 32 82 89 32 14 4 11 36 39 71 46 32 36 96 100 61 29 14 11 7 7 43 64 36 50 79 89 39 25 18 4 18 18 32 39 32 54 50 57 39 7 7
jeff hardeveld,Jeff Hardeveld,SC Telstar,1631,12,8,2 2 4 2 1 0 2 6 6 7 14 4 6 0 1 2 2 0 0 1 10 6 11 2 12 6 4 5 1 2 4 4 5 2 2 2 21 19 4 6 1 9 4 4 10 2 4 6 51 35 20 14 20 6 10 7 17 9 5 15 32 41 32 51 32 21 25 23 17 12 11 22 26 42 49 67 48 41 41 47 42 42 28 21 31 51 60 100 75 68 69 81 80 83 47 12
nils rossen,Nils Rossen,SC Telstar,1115,12,8,12 19 16 34 34 41 22 44 38 12 6 6 6 12 22 41 53 53 44 69 56 16 9 6 19 38 44 81 100 62 88 66 88 38 12 3 22 47 56 59 44 72 47 44 47 44 9 6 19 62 47 75 59 53 81 47 53 28 9 28 19 31 19 62 66 50 69 62 44 25 9 9 3 19 34 50 50 44 47 59 34 16 6 19 6 3 22 53 19 34 28 53 34 3 12 0
rojendro oudsten,Rojendro Oudsten,SC Telstar,87,12,8,0 86 14 29 14 29 57 57 57 71 14 0 0 14 57 100 14 29 29 29 14 29 29 0 29 0 57 57 43 29 29 14 0 0 43 0 0 0 0 14 0 0 14 0 0 0 14 0 0 14 0 14 0 0 0 14 0 29 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 14 0 0 0 0 0 0 0 0 0
gerald alders,Gerald Alders,SC Telstar,434,12,8,20 12 56 100 52 36 88 76 72 52 24 8 8 28 32 40 12 8 28 40 20 28 8 12 32 12 12 20 4 8 8 12 28 12 16 24 8 4 8 0 4 16 4 8 4 0 0 0 8 16 0 8 12 4 12 8 0 4 16 0 20 4 12 28 20 16 20 20 4 4 0 0 16 16 16 28 12 28 16 32 20 0 4 4 4 16 36 32 24 36 8 36 4 8 0 0
marvin peersman,Marvin Peersman,SC Telstar,1629,12,8,5 1 0 1 1 4 0 5 0 1 4 0 3 0 0 3 1 0 0 0 0 0 1 0 1 3 1 12 5 0 4 3 3 1 3 3 21 15 4 29 7 4 3 4 4 4 0 11 32 27 18 41 36 29 26 10 14 10 16 15 27 37 45 79 63 30 51 29 23 14 14 19 23 33 44 100 89 58 64 75 48 30 29 21 19 27 51 95 77 70 92 97 79 68 44 16
devon koswal,Devon Koswal,SC Telstar,860,12,8,9 19 35 44 42 19 47 58 23 21 0 2 23 28 44 77 72 30 35 30 14 5 2 0 47 49 63 100 65 53 37 19 9 7 5 2 42 53 33 51 56 33 16 14 5 7 12 2 37 44 26 51 37 19 14 9 5 2 5 0 21 19 9 37 40 21 26 5 7 0 2 0 0 7 2 14 21 9 16 2 0 0 2 0 2 5 0 12 9 2 2 0 0 0 0 0
nigel ogidi nwankwo,Nigel Ogidi Nwankwo,SC Telstar,58,12,8,0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 33 0 0 0 0 0 0 0 0 0 0 0 0 17 50 17 0 0 0 0 0 50 50 0 17 0 50 17 0 0 17 0 33 67 33 0 50 17 50 0 17 67 67 33 17 100 67
daan reiziger,Daan Reiziger,SC Telstar,70,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 13 20 0 0 0 0 0 0 0 7 0 67 60 33 0 0 0 0 0 0 0 0 0 100 93 0 0 0 0 0 0 0 0 0 0 13 20 0 0 0 0 0 0 0 0 0 0 7 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
