squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
NAC Breda,Boy Kemper,428502,25/26,0,0,0,,[],2026-08-24
NAC Breda,André Ayew,45403,25/26,0,0,0,,[],2026-08-24
NAC Breda,Brahim Ghalidi,743390,25/26,0,0,0,,[],2026-08-24
NAC Breda,Casper Staring,596158,25/26,0,0,0,,[],2026-08-24
NAC Breda,Cherrion Valerius,936581,25/26,0,0,0,,[],2026-08-24
NAC Breda,Clint Leemans,250464,25/26,0,0,0,,[],2026-08-24
NAC Breda,Daan van Reeuwijk,1078945,25/26,0,0,0,,[],2026-08-24
NAC Breda,Daniel Bielica,463233,25/26,0,0,0,,[],2026-08-24
NAC Breda,Denis Odoi,59641,25/26,0,0,0,,[],2026-08-24
NAC Breda,Dion Versluis,678666,25/26,0,0,0,,[],2026-08-24
NAC Breda,Enes Mahmutovic,329055,25/26,0,0,0,,[],2026-08-24
NAC Breda,Juho Talvitie,741587,25/26,0,0,0,,[],2026-08-24
NAC Breda,Kamal Sowah,564489,25/26,0,0,0,,[],2026-08-24
NAC Breda,Kostas Lamprou,64352,25/26,0,0,0,,[],2026-08-24
NAC Breda,Lewis Holtby,55508,25/26,0,0,0,,[],2026-08-24
NAC Breda,Max Balard,849428,25/26,0,0,0,,[],2026-08-24
NAC Breda,Mohamed Nassoh,640565,25/26,0,0,0,,[],2026-08-24
NAC Breda,Pepijn Reulen,1409754,25/26,0,0,0,,[],2026-08-24
NAC Breda,Raul Paula,716756,25/26,0,0,0,,[],2026-08-24
NAC Breda,Rio Hillen,559334,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Youssef El Kachati,444380,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Jetro Willems,146258,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Vito van Crooij,312493,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Jasper Cillessen,146227,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Ahmetcan Kaplan,662131,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Gonzalo Crettaz,631049,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Philippe Sandler,340460,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Basar Onal,864112,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Brayann Pereira,620317,25/26,0,0,0,,[],2026-08-24
NEC Nijmegen,Darko Nejašmić,526566,25/26,0,0,0,,[],2026-08-24
