norm_key,name,team,n_points,gw,gh,grid
joachim andersen,Joachim Andersen,Fulham,2062,12,8,17 34 44 34 26 20 33 13 8 6 0 1 26 53 53 74 56 46 54 37 22 6 0 2 33 70 76 98 100 65 74 39 9 2 3 3 47 40 55 83 71 64 51 25 8 3 3 9 39 30 37 65 57 36 26 10 6 0 12 15 9 19 19 34 27 24 26 6 2 1 3 8 7 8 12 10 17 11 7 2 4 2 0 2 1 3 3 3 1 3 1 6 1 0 1 1
ryan sessegnon,Ryan Sessegnon,Fulham,1132,12,8,5 0 0 3 0 0 6 0 6 2 9 0 2 0 2 2 2 3 2 2 9 0 2 2 2 3 3 6 3 2 3 0 6 2 2 2 3 6 0 5 3 2 5 5 11 0 5 3 29 28 9 8 5 3 15 8 8 2 14 8 23 45 15 20 18 14 25 25 26 8 28 35 34 35 43 42 52 18 42 51 37 35 51 29 37 52 80 100 82 60 74 78 42 63 34 20
kenny tete,Kenny Tete,Fulham,1216,12,8,18 50 66 100 78 61 80 66 50 61 34 12 28 16 38 68 55 46 64 50 34 22 18 12 26 26 18 50 28 36 26 17 20 7 4 7 20 32 14 17 13 9 4 7 5 4 8 11 8 12 3 3 4 0 3 1 7 4 0 4 1 3 0 1 1 0 0 3 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
jorge cuenca,Jorge Cuenca,Fulham,741,12,8,0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 2 0 2 0 0 0 0 0 8 4 6 6 6 9 2 0 2 0 0 0 23 21 13 21 13 9 2 0 0 0 8 6 38 32 28 47 32 36 17 11 2 0 2 0 21 38 68 100 62 42 45 15 6 0 2 2 26 49 77 75 49 34 51 30 4 0 4 2 2 36 28 28 30 28 15 11 6 0 0 0
bernd leno,Bernd Leno,Fulham,774,12,8,0 4 2 0 0 0 0 0 0 0 0 0 2 8 6 1 1 0 0 0 0 0 0 0 51 42 17 3 2 2 0 0 0 0 0 0 88 81 52 21 3 0 0 0 0 0 0 0 100 92 40 21 3 0 0 0 0 0 0 0 38 51 15 7 0 0 0 0 0 0 0 0 8 13 4 4 1 0 0 0 0 0 0 1 0 1 2 1 0 0 0 0 0 0 0 0
yoane wissa,Yoane Wissa,Newcastle United,201,12,8,0 0 0 0 0 0 9 0 9 18 18 0 0 18 0 9 55 0 36 9 9 9 9 0 0 0 0 27 36 18 27 27 73 27 18 45 9 9 27 18 9 9 55 45 36 45 36 45 0 0 9 18 9 55 73 18 55 55 100 45 0 9 9 9 36 9 27 100 45 27 73 36 0 0 0 0 18 27 0 36 0 0 0 9 0 0 9 0 0 0 0 0 18 0 0 36
nick woltemade,Nick Woltemade,Newcastle United,792,12,8,0 4 4 11 11 29 18 14 29 4 4 7 0 0 0 18 39 46 43 39 25 29 14 14 14 4 0 11 39 46 71 86 96 43 50 7 39 11 7 29 29 43 39 32 61 50 75 32 29 14 4 54 39 46 32 75 64 57 82 39 18 4 14 32 46 36 61 75 100 57 14 11 7 4 0 39 25 29 43 61 79 25 25 7 0 0 0 0 32 32 14 36 21 11 4 18
anthony elanga,Anthony Elanga,Newcastle United,726,12,8,2 16 21 47 56 65 74 95 93 86 100 40 7 16 23 35 28 28 40 53 67 63 67 42 7 2 5 19 16 23 12 35 37 35 35 40 2 0 7 7 0 9 7 9 16 9 12 9 7 2 0 5 0 0 9 2 7 7 2 5 0 2 0 2 2 0 2 2 7 0 9 5 0 0 2 0 0 0 2 7 12 2 9 14 0 5 0 0 0 0 2 7 5 5 9 9
william osula,William Osula,Newcastle United,302,12,8,0 0 0 25 8 0 8 25 42 50 33 25 0 0 0 17 42 17 8 25 25 33 33 17 0 0 17 25 8 25 58 83 67 17 67 25 0 0 8 25 33 25 50 17 58 42 58 8 25 8 8 17 8 58 17 75 42 42 100 75 0 0 8 17 17 25 17 42 100 50 58 25 0 0 0 0 33 8 17 75 17 75 42 17 0 0 0 0 17 33 17 67 8 42 42 25
harvey barnes,Harvey Barnes,Newcastle United,958,12,8,5 2 2 15 28 8 25 60 35 57 32 8 0 0 0 8 8 10 25 22 30 48 35 5 5 8 10 2 8 5 5 5 22 12 18 38 2 15 2 0 8 5 5 10 20 28 30 18 0 18 10 25 5 15 10 15 32 38 55 20 8 12 30 2 22 25 15 30 50 55 68 60 2 5 15 15 25 35 35 52 70 90 90 32 5 5 8 8 60 50 80 100 85 80 57 22
jacob murphy,Jacob Murphy,Newcastle United,893,12,8,5 11 19 40 52 42 47 61 100 85 73 27 16 8 11 31 26 21 23 45 58 44 42 23 15 10 10 19 10 13 24 40 45 24 27 24 3 8 2 8 8 3 8 13 27 13 13 23 3 5 2 6 3 3 11 6 13 2 3 2 5 3 2 0 2 0 0 5 3 3 11 3 3 3 2 2 0 0 0 2 3 2 6 2 0 0 0 2 2 2 3 3 0 2 2 5
bruno guimaraes,Bruno Guimarães,Newcastle United,1840,12,8,5 12 17 29 22 33 24 31 40 40 16 12 2 12 24 36 40 43 41 71 91 53 22 14 10 28 38 83 91 62 81 95 100 55 22 9 10 17 17 57 60 57 69 53 60 19 16 14 14 21 19 53 45 67 55 53 52 43 21 19 0 36 9 71 69 50 53 66 57 29 16 0 3 22 17 31 29 26 22 45 48 26 14 3 2 16 14 14 12 10 3 16 16 2 3 5
joelinton,Joelinton,Newcastle United,1280,12,8,2 0 0 24 20 10 7 20 5 5 5 10 0 0 5 22 12 5 12 22 10 7 15 2 5 15 17 27 44 32 15 39 41 22 5 5 20 15 17 37 27 46 29 71 44 12 10 5 39 22 17 44 46 56 54 46 61 27 46 32 22 20 44 68 88 61 83 100 68 41 37 10 15 12 32 59 88 59 100 78 95 34 10 17 5 39 29 71 68 59 88 68 63 49 29 7
lewis miley,Lewis Miley,Newcastle United,1088,12,8,27 20 46 78 93 88 83 100 73 61 39 24 17 15 22 73 90 32 66 68 56 41 29 10 22 27 22 61 49 46 66 66 41 20 12 7 22 27 12 20 37 39 32 22 44 7 15 12 17 12 7 24 27 22 41 12 17 10 7 5 0 7 15 44 37 44 32 29 22 5 0 5 2 2 7 24 32 10 24 46 15 5 0 2 2 10 7 7 5 2 5 7 5 5 2 5
jacob ramsey,Jacob Ramsey,Newcastle United,978,12,8,0 10 3 23 23 17 10 27 43 30 30 7 0 7 7 17 13 40 10 57 47 17 17 10 7 20 40 43 47 27 60 63 57 20 10 10 0 13 20 53 43 60 53 23 23 17 10 13 13 13 30 70 30 63 53 57 43 23 37 7 7 20 30 53 70 37 67 77 63 43 23 23 0 27 23 87 93 47 93 90 100 50 40 7 3 17 23 50 63 43 63 57 67 40 17 10
joe willock,Joe Willock,Newcastle United,652,12,8,0 0 14 14 48 19 38 24 43 33 29 14 0 5 14 71 62 38 52 100 86 14 19 10 0 5 10 29 33 71 62 100 86 29 43 29 10 5 29 38 19 57 19 38 52 10 33 10 5 10 24 33 29 43 38 43 52 29 29 10 5 10 14 62 43 33 19 62 57 38 33 29 19 29 29 48 43 29 81 48 19 33 29 24 5 19 10 43 57 29 43 29 43 62 24 5
malick thiaw,Malick Thiaw,Newcastle United,1807,12,8,7 24 31 34 27 30 39 31 19 6 5 0 22 49 51 81 61 59 48 45 18 1 2 1 29 51 64 100 86 67 78 46 18 5 7 2 42 47 40 66 47 37 31 18 8 4 7 17 35 37 24 49 23 25 22 12 7 4 20 24 13 17 16 27 36 16 11 6 4 0 6 0 10 6 8 16 17 5 14 13 4 0 1 2 5 4 2 7 2 2 1 7 2 2 1 0
tino livramento,Tino Livramento,Newcastle United,995,12,8,22 42 58 100 86 60 70 86 78 78 58 20 22 20 22 38 36 30 40 36 42 10 18 16 18 32 26 12 6 14 14 30 28 10 4 4 24 10 2 10 4 6 6 14 16 2 2 0 6 4 0 2 6 2 6 20 18 2 0 2 8 4 8 16 12 12 8 8 18 6 2 14 8 18 8 20 22 14 16 24 16 14 12 10 0 10 14 24 42 26 26 28 24 20 22 6
lewis hall,Lewis Hall,Newcastle United,1624,12,8,0 5 4 15 11 8 11 13 15 7 7 1 0 0 4 4 7 5 4 11 8 1 9 1 1 8 4 7 5 5 8 7 9 12 1 5 12 7 7 3 7 5 12 8 16 4 0 1 31 28 11 3 9 13 13 19 11 13 8 7 25 28 15 35 40 27 36 39 37 29 24 17 21 39 43 83 81 55 63 69 63 44 27 24 23 49 65 100 89 67 75 76 65 56 52 15
dan burn,Dan Burn,Newcastle United,1406,12,8,2 2 5 2 2 0 0 0 2 3 5 0 5 7 5 5 8 2 3 2 0 2 0 3 15 3 2 13 22 10 8 7 8 3 12 13 35 25 7 18 17 12 8 12 3 15 22 8 55 50 40 55 35 42 23 13 13 13 23 15 35 52 55 100 70 43 37 22 22 12 15 3 30 55 73 85 63 58 60 47 25 13 17 5 30 57 60 78 87 60 63 68 43 25 22 13
sven botman,Sven Botman,Newcastle United,1334,12,8,1 4 1 15 3 6 0 1 3 0 0 0 4 4 6 10 9 5 5 0 1 0 0 0 6 14 15 43 34 14 9 0 3 3 5 0 27 28 23 42 27 23 14 6 3 6 13 14 41 37 34 76 43 39 34 15 8 8 16 14 34 54 63 100 67 42 39 15 5 5 5 4 25 46 49 71 46 20 28 14 3 0 0 3 14 20 37 24 11 9 16 5 0 0 1 0
fabian schar,Fabian Schär,Newcastle United,972,12,8,9 30 13 35 30 11 17 13 4 0 0 0 4 11 30 57 46 26 57 9 7 2 2 0 26 41 54 100 89 52 48 28 17 11 9 9 30 20 26 59 28 30 13 28 7 13 11 22 39 41 33 67 39 43 33 7 4 2 4 4 11 11 52 76 78 41 35 9 7 4 2 2 11 17 28 33 33 30 15 9 2 9 2 2 4 9 28 17 4 4 4 7 7 0 7 0
alex murphy,Alex Murphy,Newcastle United,14,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 50 0 0 0 0 0 0 0 0 0 50 0 50 0 50 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 50 50 0 50 50 0 100 0 0
nick pope,Nick Pope,Newcastle United,620,12,8,0 6 2 4 1 2 0 0 0 0 0 0 5 5 7 6 1 1 0 0 0 0 0 0 35 47 13 6 2 1 0 0 1 0 0 0 90 84 40 29 1 0 0 0 0 0 0 0 100 84 33 13 6 0 0 0 0 0 0 2 33 30 12 8 2 0 0 0 0 0 0 0 4 6 5 2 1 0 0 0 0 0 0 0 1 2 4 5 1 0 0 0 0 0 0 0
tyrique george,Tyrique George,Everton,224,12,8,0 0 7 0 7 0 0 0 0 7 0 0 0 0 0 0 0 7 0 13 13 7 0 0 0 0 0 0 13 0 7 7 20 0 13 0 0 0 13 0 0 7 0 0 20 0 0 13 0 0 13 0 13 20 13 13 20 13 13 40 0 0 20 0 0 0 27 13 33 33 53 40 0 0 0 27 47 27 33 60 73 27 80 33 0 13 13 27 40 60 60 67 100 87 60 7
thierno barry,Thierno Barry,Everton,878,12,8,0 3 3 13 26 39 26 42 42 29 13 10 3 3 3 6 23 45 42 68 71 48 23 6 6 10 3 19 32 16 52 97 100 42 65 32 32 23 3 23 6 32 16 48 61 29 52 48 16 26 3 16 16 26 35 52 35 39 55 65 3 16 3 3 23 52 45 65 71 39 32 16 0 6 0 13 23 61 55 68 61 23 26 26 0 0 0 10 48 29 55 55 32 26 23 6
beto,Beto,Everton,731,12,8,4 7 0 15 33 37 33 26 41 30 22 15 7 0 4 11 22 33 37 67 48 48 22 30 22 11 4 11 19 30 33 70 100 33 56 19 41 19 4 19 11 11 26 52 59 33 67 67 56 37 4 41 11 11 30 44 48 37 93 48 7 11 0 7 22 26 44 70 52 44 26 30 0 0 0 15 15 52 44 56 26 26 19 0 0 0 0 26 41 33 41 19 37 22 30 0
iliman ndiaye,Iliman Ndiaye,Everton,1626,12,8,16 51 39 61 73 67 63 94 98 78 82 31 10 39 10 37 31 31 45 61 57 53 61 55 6 27 14 37 24 18 27 33 75 53 35 25 4 6 6 14 18 18 22 20 43 25 27 12 2 12 18 14 6 12 14 33 39 24 29 16 4 10 12 25 29 25 24 37 55 25 31 14 8 14 20 35 33 12 35 45 59 39 33 14 0 27 12 49 41 51 41 61 100 57 43 18
kiernan dewsbury-hall,Kiernan Dewsbury-Hall,Everton,1535,12,8,0 0 9 8 6 9 8 21 26 34 17 2 0 6 9 19 17 6 28 38 55 25 6 4 9 9 15 30 40 30 32 57 43 32 11 8 8 15 13 58 23 47 34 38 60 15 15 6 9 19 17 40 34 40 47 42 58 45 30 17 17 8 38 68 51 53 60 70 100 55 42 30 8 8 26 53 49 64 49 81 96 62 43 30 0 6 17 21 36 32 34 58 64 32 32 6
carlos alcaraz,Carlos Alcaraz,Everton,537,12,8,0 5 0 15 25 35 20 50 30 20 5 5 5 10 10 15 15 35 25 50 65 40 5 5 0 0 10 35 60 25 70 75 95 70 25 20 5 0 10 40 20 40 10 75 80 40 45 15 20 15 35 20 35 50 45 30 45 10 30 15 5 20 15 40 70 55 70 100 60 15 10 10 5 15 10 75 60 40 60 30 60 10 15 5 0 0 5 0 15 30 0 25 45 0 0 5
james garner,James Garner,Everton,2338,12,8,16 25 38 75 57 51 66 77 80 52 26 10 16 30 25 46 64 41 44 67 57 33 15 5 20 34 39 62 75 66 69 52 44 20 7 7 11 18 34 56 33 49 48 43 31 10 2 10 30 34 18 59 41 48 56 46 38 18 15 8 16 30 33 67 54 49 54 74 48 23 7 10 25 30 28 72 59 61 77 100 84 52 16 8 11 31 23 48 48 33 41 67 72 61 43 15
tyler dibling,Tyler Dibling,Everton,244,12,8,18 32 41 14 50 41 41 100 55 64 59 5 5 14 0 45 41 14 32 50 41 36 41 9 0 9 5 9 5 5 18 9 27 5 23 9 0 0 5 5 9 9 5 0 0 5 18 5 0 14 9 0 5 9 5 0 0 0 0 0 5 0 5 0 0 0 0 5 5 0 0 5 0 0 0 5 0 0 0 0 0 0 5 0 5 0 0 0 0 0 0 5 0 0 0 0
dwight mcneil,Dwight McNeil,Everton,623,12,8,21 31 14 52 97 52 59 93 100 41 17 3 7 21 14 52 48 41 28 76 69 38 17 3 17 17 10 24 31 24 38 48 62 41 24 7 0 10 3 21 10 17 21 24 17 17 14 0 7 14 3 14 10 10 21 21 21 21 10 3 3 10 10 21 21 7 7 17 14 14 14 10 0 7 7 21 21 7 3 24 59 21 10 14 0 3 10 10 10 10 10 24 28 28 17 7
merlin rohl,Merlin Röhl,Everton,393,12,8,17 0 58 42 100 83 75 58 67 67 33 25 42 25 25 75 50 50 75 92 58 33 25 33 17 25 58 42 50 58 58 92 67 50 33 8 25 58 8 33 17 33 17 50 67 50 25 42 0 0 25 33 25 42 8 8 58 17 25 25 8 17 0 42 58 8 25 42 25 42 8 8 8 42 25 42 17 50 25 17 58 58 17 17 0 0 0 25 8 25 17 17 17 8 17 25
tim iroegbunam,Tim Iroegbunam,Everton,898,12,8,7 17 10 21 14 24 14 41 14 7 7 10 14 3 21 59 48 41 48 72 17 10 3 3 17 28 31 100 93 59 76 86 48 38 10 3 3 28 17 59 17 48 90 38 48 10 7 7 3 38 21 72 55 62 66 48 62 34 17 10 10 38 38 79 66 62 86 69 45 14 21 7 21 7 10 72 31 38 55 86 86 28 7 3 7 10 3 17 14 7 7 28 21 17 3 3
harrison armstrong,Harrison Armstrong,Everton,327,12,8,0 0 33 17 33 33 25 67 25 33 33 8 0 0 0 42 17 25 67 50 17 25 17 0 0 8 0 50 17 58 42 50 83 33 8 17 33 25 0 25 8 17 50 8 50 25 0 0 8 8 0 25 17 0 50 42 75 33 8 25 8 0 0 42 17 25 67 83 83 33 17 25 0 0 8 33 50 42 67 92 67 42 8 17 0 0 8 25 33 25 58 0 75 75 100 33
vitaliy mykolenko,Vitaliy Mykolenko,Everton,1496,12,8,1 0 1 1 5 1 5 1 1 0 1 0 3 1 0 3 0 5 3 4 9 0 1 1 14 4 1 1 1 3 7 8 1 0 0 0 18 9 3 1 1 7 9 5 4 0 0 0 34 36 3 5 4 5 7 9 11 9 3 4 47 43 23 35 19 12 23 23 28 15 8 7 46 50 50 72 62 46 43 65 50 26 34 24 31 68 81 100 92 73 97 86 86 80 72 23
jarrad branthwaite,Jarrad Branthwaite,Everton,477,12,8,0 0 3 0 0 0 0 0 0 0 0 0 0 9 0 3 6 3 0 0 0 0 0 0 3 0 6 3 3 12 12 3 3 0 6 3 16 9 0 12 6 12 6 3 3 3 0 0 50 9 3 19 28 16 16 3 9 0 3 12 16 22 53 62 56 34 41 47 9 3 9 0 6 31 56 100 62 59 44 34 22 9 9 6 6 12 47 47 47 38 53 62 31 12 16 3
james tarkowski,James Tarkowski,Everton,1744,12,8,21 22 25 46 40 25 23 32 7 4 4 4 26 36 52 85 54 44 52 28 26 5 0 2 35 49 67 100 100 73 60 35 16 6 15 19 74 68 36 70 46 53 32 15 7 5 12 17 43 42 25 48 28 25 17 6 2 5 19 22 11 11 17 20 12 14 10 5 4 2 17 10 4 2 10 10 5 2 2 1 1 2 4 1 1 1 1 4 5 0 1 1 2 0 1 0
jake o'brien,Jake O'Brien,Everton,1455,12,8,35 36 54 100 86 74 86 81 80 60 44 20 31 32 31 49 43 17 33 31 35 17 2 14 31 24 17 23 24 15 25 8 14 4 5 10 45 23 12 12 11 7 10 6 4 2 7 19 32 21 4 5 6 7 6 4 0 0 11 10 6 5 11 21 12 10 13 4 0 1 4 1 6 7 10 12 15 5 5 1 1 0 0 0 5 4 6 7 4 1 2 4 1 1 0 0
michael keane,Michael Keane,Everton,1363,12,8,5 1 1 1 4 0 1 1 0 0 0 0 1 3 5 3 5 0 0 1 3 1 1 0 13 6 5 6 18 15 5 4 1 1 12 3 35 27 27 19 17 18 12 1 5 4 14 15 54 55 27 56 46 47 35 15 9 8 27 14 36 40 63 100 92 67 58 23 12 4 8 9 21 40 58 90 63 44 35 17 3 1 0 4 8 24 12 44 22 10 14 10 3 0 3 0
nathan patterson,Nathan Patterson,Everton,168,12,8,18 41 35 100 47 53 53 71 65 35 0 6 24 18 24 12 41 29 18 6 18 0 6 0 24 24 12 6 18 6 0 0 0 0 6 0 24 53 24 6 0 6 12 0 6 0 0 0 0 0 0 0 6 6 6 12 0 0 0 0 6 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
jordan pickford,Jordan Pickford,Everton,1075,12,8,5 6 3 6 3 1 0 0 0 0 0 0 7 8 3 8 5 0 0 0 0 0 0 0 40 40 21 14 7 2 1 0 0 0 0 0 82 75 52 55 9 1 0 0 0 0 1 0 100 93 71 83 14 5 1 0 0 0 0 0 51 60 40 27 15 6 1 0 0 0 0 0 16 22 9 15 5 3 1 0 0 0 0 0 5 11 3 9 2 3 1 0 0 0 0 1
noah okafor,Noah Okafor,Leeds United,739,12,8,0 0 0 0 0 0 0 6 0 0 0 0 0 3 0 0 3 0 3 6 3 3 3 0 3 6 0 6 0 10 10 0 23 6 6 0 0 0 0 13 10 6 6 19 26 6 16 16 16 6 3 6 6 23 39 29 39 42 45 35 10 10 10 23 26 26 52 77 68 58 55 39 3 6 29 26 61 58 97 77 77 90 97 45 3 19 32 74 77 100 81 90 90 87 71 26
dominic calvert-lewin,Dominic Calvert-Lewin,Leeds United,1060,12,8,0 3 3 5 18 16 29 68 50 45 34 24 0 0 3 13 16 21 32 68 50 24 32 21 5 8 11 21 45 42 63 79 100 47 32 18 39 11 3 11 26 39 55 55 53 13 84 45 37 21 5 29 8 11 47 74 71 29 74 45 8 11 0 8 21 37 26 61 82 39 29 16 0 3 0 13 21 42 32 68 45 45 24 13 0 0 0 13 26 8 24 34 34 47 24 8
wilfried gnonto,Wilfried Gnonto,Leeds United,422,12,8,0 6 22 28 33 6 17 39 28 50 17 11 6 6 0 11 33 28 17 17 33 11 17 11 6 33 6 6 11 17 22 33 39 17 11 28 6 11 6 0 0 6 11 0 11 11 0 22 0 17 11 6 11 11 6 17 33 28 0 0 11 17 11 33 22 11 22 22 28 67 33 33 28 6 6 39 72 22 50 39 100 94 44 39 33 11 33 39 61 72 50 100 72 83 33 11
lukas nmecha,Lukas Nmecha,Leeds United,508,12,8,0 0 0 8 12 28 16 24 32 24 20 16 4 4 0 8 4 8 20 32 44 20 20 4 4 8 0 16 16 0 44 36 36 16 16 16 24 8 0 20 8 8 40 20 28 8 36 32 24 12 4 20 4 20 32 60 56 16 56 32 12 4 0 12 8 16 40 84 100 36 32 16 16 20 12 4 16 20 28 60 32 40 8 16 0 8 8 32 32 24 20 52 52 24 16 8
joel piroe,Joël Piroe,Leeds United,174,12,8,0 0 0 25 38 38 12 62 50 88 62 0 0 0 0 0 0 25 50 38 50 12 50 0 0 0 0 25 25 25 38 38 50 50 50 12 0 0 0 25 0 50 38 50 100 50 75 12 0 12 0 0 25 0 75 38 50 62 62 12 12 0 0 0 50 25 25 62 25 25 0 0 0 12 0 0 25 25 12 50 38 12 0 12 0 0 12 0 38 12 0 12 12 0 0 25
jack harrison,Jack Harrison,Leeds United,203,12,8,0 0 0 0 0 0 0 0 13 7 0 7 0 0 0 7 0 0 0 0 7 0 0 0 0 0 0 0 0 0 7 0 7 0 7 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 13 20 33 0 0 13 20 0 7 7 13 13 13 33 13 20 20 20 13 53 60 47 13 33 27 20 33 27 13 20 40 60 67 53 20 80 93 100 80 40 20
ao tanaka,Ao Tanaka,Leeds United,938,12,8,3 3 9 12 18 18 15 24 45 9 9 12 9 6 15 18 39 30 24 27 39 15 12 12 3 6 27 42 67 45 52 55 58 15 12 3 12 33 9 39 76 61 39 48 36 18 6 6 15 12 33 58 67 52 70 61 30 15 9 6 0 3 27 52 88 76 79 48 52 12 0 0 3 12 30 100 52 45 70 91 55 18 9 6 6 18 15 30 30 21 58 64 15 21 6 6
daniel james,Daniel James,Leeds United,300,12,8,6 11 28 28 33 33 78 61 94 72 100 44 11 22 11 11 39 22 33 50 28 89 72 50 0 17 0 6 22 17 17 11 56 33 28 56 6 6 0 17 0 0 11 0 33 22 11 17 6 11 0 6 11 11 6 11 6 6 0 11 0 0 6 0 0 6 6 6 17 6 11 11 6 6 0 11 0 0 6 6 0 6 17 0 0 0 0 0 6 0 0 11 17 11 6 0
ethan ampadu,Ethan Ampadu,Leeds United,2080,12,8,0 15 19 22 37 37 34 46 20 24 22 7 10 8 25 66 64 31 63 81 41 14 7 2 14 41 44 98 100 66 81 88 42 15 5 3 24 31 51 81 75 71 69 42 27 22 19 8 20 42 47 100 92 76 85 47 42 22 8 5 20 19 32 88 86 66 86 81 47 5 3 7 5 10 19 54 54 44 46 69 42 12 12 7 7 7 7 17 20 17 25 27 32 24 20 3
brenden aaronson,Brenden Aaronson,Leeds United,1386,12,8,13 41 44 74 77 51 67 97 100 82 90 18 13 26 21 69 56 44 62 87 97 54 33 38 13 10 15 46 67 49 31 54 90 64 62 15 3 23 5 21 15 36 33 44 51 56 62 15 0 13 18 26 23 33 23 31 49 41 38 18 0 8 8 31 28 18 31 41 31 49 21 5 3 8 18 28 26 33 54 49 54 51 26 23 0 23 33 46 54 23 36 38 38 49 15 10
ilia gruev,Ilia Gruev,Leeds United,766,12,8,0 0 0 9 0 0 6 3 11 11 6 9 0 3 6 9 11 17 14 31 9 6 0 0 6 9 9 34 40 23 37 26 20 6 6 0 0 37 11 51 14 37 54 23 17 6 3 6 11 17 14 66 63 46 51 17 23 17 9 0 3 23 46 77 86 69 54 57 34 31 9 6 6 14 34 100 86 40 43 54 37 11 14 3 0 9 23 66 34 31 17 40 34 23 6 0
anton stach,Anton Stach,Leeds United,1489,12,8,4 11 15 43 38 15 38 47 47 34 21 15 0 4 21 38 28 17 38 66 53 40 28 11 11 11 13 45 51 40 30 55 47 23 15 21 19 26 30 36 26 49 40 34 64 40 11 11 19 34 19 45 43 49 60 40 49 30 21 4 4 15 17 49 57 49 51 62 83 40 23 19 6 4 21 34 62 64 70 100 55 28 26 13 2 6 23 38 51 34 51 47 64 30 28 9
sean longstaff,Sean Longstaff,Leeds United,708,12,8,8 19 15 42 58 35 58 73 23 35 4 4 8 19 38 92 100 65 50 65 50 27 12 4 8 12 35 73 77 50 58 85 46 27 31 8 4 19 23 46 65 46 35 23 46 15 12 12 4 19 38 42 54 62 35 50 46 38 8 0 0 4 15 31 54 38 50 50 19 8 8 4 4 4 8 12 27 27 19 46 50 8 0 4 0 0 8 8 12 4 8 15 8 4 12 4
jaka bijol,Jaka Bijol,Leeds United,1255,12,8,11 28 26 14 26 11 11 5 0 2 2 0 12 23 54 56 58 33 25 23 0 2 2 2 12 25 47 100 75 65 39 23 4 0 19 9 65 46 39 77 49 47 39 21 5 4 26 11 60 46 35 88 58 42 40 5 2 4 25 7 7 25 46 56 67 32 28 11 2 4 14 5 14 14 26 35 30 21 16 4 5 4 0 2 7 9 5 5 11 4 7 2 0 2 2 4
gabriel gudmundsson,Gabriel Gudmundsson,Leeds United,1366,12,8,0 1 0 0 0 0 0 0 0 2 1 2 1 0 2 1 1 0 0 0 1 0 0 0 0 1 0 1 2 0 1 0 0 1 0 2 5 8 2 4 0 1 4 1 4 2 1 4 28 19 6 6 8 5 8 6 11 9 1 4 29 24 15 20 21 15 12 10 19 16 11 24 34 41 48 51 52 39 38 45 41 24 32 46 32 65 80 94 95 72 89 100 75 55 49 22
james justin,James Justin,Leeds United,1220,12,8,14 32 61 89 84 68 84 100 80 25 9 25 27 27 36 61 70 16 50 43 32 18 7 16 27 34 30 66 55 20 36 32 14 11 14 9 39 36 11 7 2 9 7 9 11 16 5 11 39 27 5 11 11 5 9 9 14 11 30 20 25 14 20 16 23 14 11 16 18 11 7 9 25 14 32 48 36 23 20 20 25 14 18 5 9 20 48 91 59 55 66 64 61 34 14 11
joe rodon,Joe Rodon,Leeds United,1669,12,8,10 19 24 48 41 35 47 37 26 7 3 5 10 21 46 76 70 48 45 33 5 4 1 0 26 41 46 100 75 54 53 29 14 1 9 7 27 49 27 57 41 38 33 9 7 0 16 12 25 29 18 44 30 22 9 5 2 0 11 13 7 11 16 14 13 13 8 4 1 0 7 5 3 4 9 11 16 2 3 1 4 0 2 1 1 10 12 3 2 0 2 1 1 0 0 0
jayden bogle,Jayden Bogle,Leeds United,1341,12,8,22 61 55 100 92 71 88 91 91 66 30 9 26 34 36 45 42 36 36 39 55 37 38 18 26 32 37 29 20 29 20 26 34 21 32 24 21 21 0 5 4 8 16 11 14 11 9 7 7 4 0 1 5 7 3 11 7 4 8 0 5 1 1 0 8 0 8 3 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1
sebastiaan bornauw,Sebastiaan Bornauw,Leeds United,262,12,8,0 21 64 57 100 86 79 43 7 0 7 0 14 0 21 36 64 7 21 14 0 0 0 7 14 50 43 79 21 14 14 0 14 0 21 21 36 29 36 50 14 7 14 0 0 0 14 14 86 36 36 71 14 7 7 7 0 0 29 14 29 29 36 86 29 0 14 0 0 0 0 0 7 21 21 29 14 7 0 21 0 0 0 0 0 7 7 21 7 0 0 7 14 0 0 0
sam byram,Sam Byram,Leeds United,11,12,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 100 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 100 0 0 0 0 0 0 0 100 0 100 0 100 100 0 0 0 0 0 0
