squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Gil Vicente FC,2026,summer,out,Jorge Aguirre,jorge aguirre,Centre-Forward,26,Cuba,Torreense,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/629385-1777761176.png?lm=1
Gil Vicente FC,2026,summer,out,Dani Figueira,dani figueira,Goalkeeper,27,Portugal,FC Noah,,?,https://img.a.transfermarkt.technology/portrait/medium/475407-1724845280.jpg?lm=1
Gil Vicente FC,2026,summer,out,Roko Baturina,roko baturina,Centre-Forward,26,Croatia,FC Aarau,,?,https://img.a.transfermarkt.technology/portrait/medium/371008-1710239469.jpg?lm=1
Gil Vicente FC,2026,summer,out,Jonathan Mutombo,jonathan mutombo,Right-Back,23,France,Torreense,,?,https://img.a.transfermarkt.technology/portrait/medium/721952-1770902469.jpg?lm=1
Gil Vicente FC,2026,summer,out,Rodrigo Rodrigues,rodrigo rodrigues,Right Winger,18,Portugal,Sporting B,,?,https://img.a.transfermarkt.technology/portrait/medium/1333982-1783284997.jpg?lm=1
Gil Vicente FC,2026,summer,out,Zé Carlos,ze carlos,Right-Back,27,Portugal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/617679-1710239662.jpg?lm=1
Gil Vicente FC,2026,summer,out,Gustavo Varela,gustavo varela,Centre-Forward,21,Cape Verde,Benfica B,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/931900-1704275488.jpg?lm=1
Gil Vicente FC,2026,summer,out,Agustín Moreira,agustin moreira,Right Winger,25,Uruguay,CA Progreso,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/999072-1726767292.jpg?lm=1
Gil Vicente FC,2026,summer,out,Hevertton,hevertton,Right-Back,25,Portugal,QPR,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/695121-1668162624.png?lm=1
Gil Vicente FC,2026,summer,out,Martín Fernández,martin fernandez,Attacking Midfield,23,Uruguay,Boston River,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/822141-1750607712.jpg?lm=1
Estoril,2026,summer,in,Fernando Medrano,fernando medrano,Left-Back,26,Spain,CD Mirandés,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Estoril,2026,summer,in,Ismael Sierra,ismael sierra,Centre-Back,23,Spain,Villarreal CF B,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/718195-1783709578.png?lm=1
Estoril,2026,summer,in,Tiago Parente,tiago parente,Left-Back,22,Portugal,Felgueiras,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Estoril,2026,summer,in,Fabrício Garcia,fabricio garcia,Right Winger,25,Cape Verde,Alverca,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1070645-1724848419.jpg?lm=1
Estoril,2026,summer,in,Tiago Brito,tiago brito,Defensive Midfield,22,Portugal,Oliveirense,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Estoril,2026,summer,in,Diogo Brasido,diogo brasido,Right-Back,23,Portugal,Pol. Warsaw,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1044429-1765307982.png?lm=1
Estoril,2026,summer,in,Israel Salazar,israel salazar,Centre-Forward,23,Spain,Eldense,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/634430-1700777589.jpg?lm=1
Estoril,2026,summer,in,Fran Pereira,fran pereira,Central Midfield,24,Portugal,Lusitano Évora,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/818247-1724846469.jpg?lm=1
Estoril,2026,summer,out,Kévin Boma,kevin boma,Centre-Back,23,Togo,Salzburg,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/709727-1724848643.jpg?lm=1
Estoril,2026,summer,out,Fran Pereira,fran pereira,Central Midfield,24,Portugal,Sintrense,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/818247-1724846469.jpg?lm=1
Estoril,2026,summer,out,Pedro Amaral,pedro amaral,Left-Back,28,Portugal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/319623-1724848201.jpg?lm=1
Estoril,2026,summer,out,Alejandro Marqués,alejandro marques,Centre-Forward,25,Venezuela,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/525602-1724848350.jpg?lm=1
Estoril,2026,summer,out,Pizzi,pizzi,Attacking Midfield,36,Portugal,Retired,,-,https://img.a.transfermarkt.technology/portrait/medium/64339-1644332327.png?lm=1
Estoril,2026,summer,out,Or Israelov,or israelov,Centre-Back,21,Israel,Hapoel Tel Aviv,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/950442-1721918936.jpg?lm=1
Alverca,2026,summer,in,Marco Essimi,marco essimi,Right Winger,27,France,USL Dunkerque,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/628697-1778861886.jpg?lm=1
Alverca,2026,summer,in,Lucca Giuntini,lucca giuntini,Attacking Midfield,20,Italy,Mirandela,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alverca,2026,summer,in,Noah Raveyre,noah raveyre,Goalkeeper,21,France,Pau FC,,?,https://img.a.transfermarkt.technology/portrait/medium/986180-1668004374.jpg?lm=1
Alverca,2026,summer,in,Toni Tamarit,toni tamarit,Right-Back,20,Spain,Villarreal CF B,,?,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alverca,2026,summer,in,Armando Jr,armando jr,Centre-Forward,24,Spain,Leiria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/967688-1727174918.png?lm=1
Alverca,2026,summer,out,Sandro Lima,sandro lima,Centre-Forward,35,Brazil,Ararat-Armenia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/284739-1692637047.png?lm=1
Alverca,2026,summer,out,Lincoln,lincoln,Attacking Midfield,27,Brazil,Bursaspor,,?,https://img.a.transfermarkt.technology/portrait/medium/351738-1696447272.png?lm=1
Alverca,2026,summer,out,Chissumba,chissumba,Left-Back,21,Portugal,Braga,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/898721-1732826797.jpg?lm=1
Alverca,2026,summer,out,Naves,naves,Centre-Back,24,Brazil,Palmeiras,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/964591-1670983137.jpg?lm=1
Alverca,2026,summer,out,André Gomes,andre gomes,Goalkeeper,21,Portugal,Benfica B,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/670710-1679905817.jpg?lm=1
Alverca,2026,summer,out,Marko Milovanović,marko milovanovic,Centre-Forward,22,Serbia,UD Almería,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/845568-1732735791.jpg?lm=1
